0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:11 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:11 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:11 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:11 +0530] "GET /Bookify/img/41u34QtsU5L.jpg HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:11 +0530] "GET /Bookify/img/b.jpeg HTTP/1.1" 404 777
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:11 +0530] "GET /Bookify/img/download.png HTTP/1.1" 404 783
192.168.43.170 - - [27/Dec/2022:11:56:17 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
192.168.43.170 - - [27/Dec/2022:11:56:17 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 11718
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 26574
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/240x0.jpeg HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/download.jpeg HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/41u34QtsU5L.jpg HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/download.png HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/b.jpeg HTTP/1.1" 404 777
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:56:53 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 404 779
192.168.43.112 - - [27/Dec/2022:11:57:43 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
192.168.43.112 - - [27/Dec/2022:11:57:43 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 11938
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:57:54 +0530] "GET /Bookify/home.jsp?cat=9 HTTP/1.1" 200 13574
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:57:54 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:57:54 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 404 843
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:58:25 +0530] "GET /Bookify/home.jsp?cat=9 HTTP/1.1" 200 13579
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:58:25 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [27/Dec/2022:11:58:25 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 404 843
192.168.43.112 - - [27/Dec/2022:11:59:01 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
192.168.43.112 - - [27/Dec/2022:11:59:01 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 12193
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:26 +0530] "GET /Bookify/home.jsp?cat=9 HTTP/1.1" 200 14859
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:31 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 200 8437
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:31 +0530] "GET /Bookify/img/41SqL9J1Q3L._SL500_.jpg HTTP/1.1" 200 24210
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:31 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 200 14640
192.168.43.170 - - [27/Dec/2022:12:00:36 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 28973
192.168.43.170 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 12548
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 200 9224
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/download.jpeg HTTP/1.1" 200 8725
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 200 9712
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/240x0.jpeg HTTP/1.1" 200 12555
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 200 9020
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 200 7701
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 200 11690
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:36 +0530] "GET /Bookify/img/41u34QtsU5L.jpg HTTP/1.1" 200 26043
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:37 +0530] "GET /Bookify/img/b.jpeg HTTP/1.1" 200 6216
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:37 +0530] "GET /Bookify/img/download.png HTTP/1.1" 200 5690
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:00:37 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 200 8694
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 30487
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/41u34QtsU5L.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/b.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/download.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/tst.jpeg HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:01:23 +0530] "GET /Bookify/img/41SqL9J1Q3L._SL500_.jpg HTTP/1.1" 304 -
192.168.43.170 - - [27/Dec/2022:12:02:02 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
192.168.43.170 - - [27/Dec/2022:12:02:03 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 12891
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 31695
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/icon7.svg HTTP/1.1" 200 1290
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/240x0.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/download.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/41u34QtsU5L.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/b.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/download.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/41SqL9J1Q3L._SL500_.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/tst.jpeg HTTP/1.1" 200 9772
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:02:50 +0530] "GET /Bookify/img/moneyball.jpeg HTTP/1.1" 200 6207
192.168.43.170 - - [27/Dec/2022:12:03:36 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
192.168.43.170 - - [27/Dec/2022:12:03:36 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 13272
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:10 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 33276
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:11 +0530] "GET /Bookify/img/icon7.svg HTTP/1.1" 200 1290
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/icon6.svg' HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/icon3.svg HTTP/1.1" 200 2145
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/icon4.svg HTTP/1.1" 200 1009
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/icon5.svg HTTP/1.1" 200 2295
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/symbol6.webp HTTP/1.1" 200 1076
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/symbol4.webp HTTP/1.1" 200 3216
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/240x0.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/download.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/41u34QtsU5L.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/b.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/download.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/41SqL9J1Q3L._SL500_.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/tst.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/moneyball.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:12 +0530] "GET /Bookify/img/tcg.jpeg HTTP/1.1" 200 7472
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:26 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 33275
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:26 +0530] "GET /Bookify/img/icon6.svg HTTP/1.1" 200 299
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:26 +0530] "GET /Bookify/img/icon7.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:26 +0530] "GET /Bookify/img/icon3.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:26 +0530] "GET /Bookify/img/icon4.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:26 +0530] "GET /Bookify/img/icon5.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:06:26 +0530] "GET /Bookify/img/tcg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 33280
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/icon7.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/icon6.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/icon3.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/icon4.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/icon5.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/41SqL9J1Q3L._SL500_.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/tst.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/tcg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/img/moneyball.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 33280
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:07:11 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 33280
192.168.43.170 - - [27/Dec/2022:12:07:32 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
192.168.43.170 - - [27/Dec/2022:12:07:32 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 13581
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 34335
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/icon6.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/icon7.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/icon3.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/icon4.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/icon5.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/symbol3.webp HTTP/1.1" 200 650
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/download.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/41u34QtsU5L.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/b.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/download.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/52bde946-a07d-4d2c-b66c-b590df2c9b80.__CR1,0,974,974_PT0_SX300_V1___.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/41SqL9J1Q3L._SL500_.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/tst.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/moneyball.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/tcg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:12 +0530] "GET /Bookify/img/TNG.jpg HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 34340
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/icon7.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/icon6.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/icon3.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/icon4.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/icon5.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/symbol7.webp HTTP/1.1" 200 1104
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/240x0.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/tcg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:08:44 +0530] "GET /Bookify/img/TNG.jpg HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 34342
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/icon.webp HTTP/1.1" 200 606
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/sm.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/hsp.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/ynfm.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/tfas.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/dlwy.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/tll.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:01 +0530] "GET /Bookify/img/gtg.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:02 +0530] "GET /Bookify/img/tst.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:02 +0530] "GET /Bookify/img/TNG.jpg HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:02 +0530] "GET /Bookify/img/moneyball.jpeg HTTP/1.1" 304 -
192.168.43.170 - - [27/Dec/2022:12:09:44 +0530] "POST /Bookify/processInsight.jsp?addBook=1 HTTP/1.1" 302 -
192.168.43.170 - - [27/Dec/2022:12:09:44 +0530] "GET /Bookify/addInsight.jsp HTTP/1.1" 200 13834
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:45 +0530] "GET /Bookify/home.jsp HTTP/1.1" 200 35722
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:45 +0530] "GET /Bookify/img/icon7.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:45 +0530] "GET /Bookify/img/icon6.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:45 +0530] "GET /Bookify/img/icon4.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:45 +0530] "GET /Bookify/img/icon3.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2022:12:09:45 +0530] "GET /Bookify/img/icon5.svg HTTP/1.1" 304 -
